,Ax,Az,Bx,Bz,Mx,Mz,Nx,Nz,Voltage,Uncertainty
53,4.0,0.0,68.0,0.0,32.0,0.0,40.0,0.0,0.3574988672405980,0.0000000000000000
54,4.0,0.0,76.0,0.0,36.0,0.0,44.0,0.0,0.3173966687230110,0.0000000000000000
55,4.0,0.0,84.0,0.0,40.0,0.0,48.0,0.0,0.2426345482224410,0.0000000000000000
56,4.0,0.0,92.0,0.0,44.0,0.0,52.0,0.0,0.1947246413132010,0.0000000000000000
57,4.0,0.0,100.0,0.0,48.0,0.0,56.0,0.0,0.1887000086878460,0.0000000000000000
58,4.0,0.0,88.0,0.0,40.0,0.0,52.0,0.0,0.3271753065316720,0.0000000000000000
59,4.0,0.0,104.0,0.0,48.0,0.0,60.0,0.0,0.2989850652082460,0.0000000000000000
60,4.0,0.0,112.0,0.0,52.0,0.0,64.0,0.0,0.2422102386053040,0.0000000000000000
61,4.0,0.0,120.0,0.0,56.0,0.0,68.0,0.0,0.2245071231474200,0.0000000000000000
62,4.0,0.0,128.0,0.0,60.0,0.0,72.0,0.0,0.1322343476336200,0.0000000000000000
63,4.0,0.0,136.0,0.0,64.0,0.0,76.0,0.0,0.1347800292822580,0.0000000000000000
64,4.0,0.0,144.0,0.0,68.0,0.0,80.0,0.0,0.1126988327305870,0.0000000000000000
65,4.0,0.0,132.0,0.0,60.0,0.0,76.0,0.0,0.1917475169689770,0.0000000000000000
66,4.0,0.0,148.0,0.0,68.0,0.0,84.0,0.0,0.1552342971086740,0.0000000000000000
67,4.0,0.0,156.0,0.0,72.0,0.0,88.0,0.0,0.1468168607037880,0.0000000000000000
68,4.0,0.0,164.0,0.0,76.0,0.0,92.0,0.0,0.1194165638254410,0.0000000000000000
69,4.0,0.0,172.0,0.0,80.0,0.0,96.0,0.0,0.1284314315574060,0.0000000000000000
70,4.0,0.0,180.0,0.0,84.0,0.0,100.0,0.0,0.1231182210614140,0.0000000000000000
71,4.0,0.0,188.0,0.0,88.0,0.0,104.0,0.0,0.1271242173935920,0.0000000000000000
72,4.0,0.0,176.0,0.0,80.0,0.0,100.0,0.0,0.1632854716689830,0.0000000000000000
73,4.0,0.0,192.0,0.0,88.0,0.0,108.0,0.0,0.1522113557174530,0.0000000000000000
