!C:\2019\Myanmar\Sequences\Data\PARKWS724MAUTODEVELECREMUBC.dat
0 12 4 8 8.96238 0.0308192
0 20 8 12 2.29641 1.8796
0 28 12 16 0.901536 0.508071
0 36 16 20 0.541506 0.487085
0 44 20 24 0.377368 0.211613
0 52 24 28 0.248466 0.865999
0 40 16 24 0.899756 0.0884321
0 56 24 32 0.483267 0.0556468
0 64 28 36 0.392127 0.170491
0 72 32 40 0.296705 0.742472
0 80 36 44 0.239149 0.0271821
0 88 40 48 0.202442 0.830232
0 96 44 52 0.149578 0.0986872
0 84 36 48 0.338914 0.412285
0 100 44 56 0.201667 0.90351
0 108 48 60 0.174773 0.156695
0 116 52 64 0.148432 0.117111
0 124 56 68 0.140097 0.130065
0 132 60 72 0.129977 0.032835
0 140 64 76 0.129572 1.475
0 128 56 72 0.190846 0.0252901
0 144 64 80 0.168101 0.111508
0 152 68 84 0.174821 0.737248
0 160 72 88 0.165145 0.171891
0 168 76 92 0.153464 0.0280166
0 176 80 96 0.142695 0.266906
0 184 84 100 0.136356 0.313667
0 172 76 96 0.188343 0.0769694
0 188 84 104 0.165355 0.0313943
0 196 88 108 0.139368 0.0706365
0 204 92 112 0.130141 0.0936791
0 212 96 116 0.108573 0.0409688
0 220 100 120 0.0971103 0.12233
0 228 104 124 0.0856403 0.431723
0 216 96 120 0.120661 0.215101
0 232 104 128 0.100433 0.693111
4 16 8 12 7.5898 0.0962862
4 24 12 16 2.56554 1.01409
4 32 16 20 0.946523 0.544312
4 40 20 24 0.574733 0.1776
4 48 24 28 0.371527 0.447055
4 56 28 32 0.260286 0.710119
4 44 20 28 0.891401 0.0578839
4 60 28 36 0.492717 0.0424127
4 68 32 40 0.388656 0.038947
4 76 36 44 0.290059 2.68765
4 84 40 48 0.237428 0.165693
4 92 44 52 0.203597 0.547634
4 100 48 56 0.14784 0.258768
4 88 40 52 0.336397 0.0586159
4 104 48 60 0.198831 5.87548
4 112 52 64 0.175517 1.82141
4 120 56 68 0.150444 0.0935416
4 128 60 72 0.143329 0.0908236
4 136 64 76 0.137717 0.539879
4 144 68 80 0.134188 0.423386
4 132 60 76 0.196091 2.25094
4 148 68 84 0.172136 0.20573
4 156 72 88 0.179541 0
4 164 76 92 0.164612 0.351136
4 172 80 96 0.152025 0.192487
4 180 84 100 0.141269 0.0799058
4 188 88 104 0.134677 0.03928
4 176 80 100 0.185546 0.238726
4 192 88 108 0.163616 0.0758185
4 200 92 112 0.138144 0.267495
4 208 96 116 0.128603 0.0277772
4 216 100 120 0.108163 0.0729519
4 224 104 124 0.0970215 0.0597922
4 232 108 128 0.0856303 0.449037
4 220 100 124 0.120262 0.0587895
4 236 108 132 0.100433 0.34461
8 20 12 16 13.2918 0.101804
8 28 16 20 2.56554 0.579159
8 36 20 24 1.04468 0.305353
8 44 24 28 0.537773 0.718385
8 52 28 32 0.365686 1.27754
8 60 32 36 0.263896 3.77242
8 48 24 32 0.883046 0
8 64 32 40 0.483267 0
8 72 36 44 0.367874 0.218071
8 80 40 48 0.283368 1.55345
8 88 44 52 0.235452 0.216711
8 96 48 56 0.203597 0.645694
8 104 52 60 0.147595 0.159542
8 92 44 56 0.332854 0.124038
8 108 52 64 0.198831 0.367327
8 116 56 68 0.176076 0.0257629
8 124 60 72 0.153461 0.0476061
8 132 64 76 0.152245 0.681165
8 140 68 80 0.14616 0.255852
8 148 72 84 0.138785 0.449051
8 136 64 80 0.207601 0.0758874
8 152 72 88 0.175875 0.18759
8 160 76 92 0.18387 0.0943651
8 168 80 96 0.163545 0.0887919
8 176 84 100 0.150476 0.231321
8 184 88 104 0.138966 0.309908
8 192 92 108 0.131268 0.0997317
8 180 84 104 0.182587 0.0630988
8 196 92 112 0.160025 0
8 204 96 116 0.135282 0.301102
8 212 100 120 0.124964 0.252396
8 220 104 124 0.107816 0.589788
8 228 108 128 0.0969463 0
8 236 112 132 0.0856218 0.169482
8 224 104 128 0.119925 0.0319438
12 24 16 20 12.8291 0.0527383
12 32 20 24 2.56554 1.89714
12 40 24 28 1.04468 0.673282
12 48 28 32 0.500812 0.807784
12 56 32 36 0.353042 0.670391
12 64 36 40 0.260286 1.99176
12 52 28 36 0.87469 0.0871023
12 68 36 44 0.471617 0.0979664
12 76 40 48 0.348618 0.611007
12 84 44 52 0.279138 2.19898
12 92 48 56 0.232924 0.181286
12 100 52 60 0.204868 0.424361
12 108 56 64 0.147472 0.307394
12 96 48 60 0.328051 0.11179
12 112 56 68 0.199361 0.131844
12 120 60 72 0.178331 0.0970189
12 128 64 76 0.164005 0.369491
12 136 68 80 0.161422 0.261808
12 144 72 84 0.154368 0.25579
12 152 76 88 0.143363 0.0572538
12 140 68 84 0.218553 0.376475
12 156 76 92 0.179318 0.0796283
12 164 80 96 0.18781 0.0909256
12 172 84 100 0.161644 0.194429
12 180 88 104 0.148569 0.235037
12 188 92 108 0.136759 0
12 196 96 112 0.12856 0.0798444
12 184 88 108 0.17967 0.0465171
12 200 96 116 0.156018 0.100856
